STATEFIPS,STATE,ZIPCODE,AGI_STUB,Number of Returns
18,IN,46403,0,5070
18,IN,46404,0,6660
18,IN,46405,0,5200
18,IN,46406,0,3590
18,IN,46407,0,4170
18,IN,46408,0,6440
18,IN,46409,0,2980
18,IN,46410,0,18390
18,IN,46501,0,1680
18,IN,46504,0,1610
18,IN,46506,0,4800
18,IN,46507,0,4470
18,IN,46510,0,1580
18,IN,46511,0,1980
18,IN,46514,0,19980
18,IN,46516,0,15070
18,IN,46517,0,10660
18,IN,46524,0,990
18,IN,46526,0,14820
18,IN,46528,0,11860
18,IN,46530,0,14290
18,IN,46531,0,650
18,IN,46532,0,780
18,IN,46534,0,4900
18,IN,46536,0,1510
18,IN,46538,0,1980
18,IN,46539,0,1080
18,IN,46540,0,5510
18,IN,46542,0,2120
18,IN,46543,0,1600
18,IN,46544,0,15220
18,IN,46545,0,12710
18,IN,46550,0,5730
18,IN,46552,0,3130
18,IN,46553,0,1730
18,IN,46554,0,2040
18,IN,46555,0,1490
18,IN,46561,0,6470
18,IN,46562,0,2310
18,IN,46563,0,10740
18,IN,46565,0,3610
18,IN,46567,0,4700
18,IN,46570,0,470
18,IN,46571,0,2310
18,IN,46573,0,1650
18,IN,46574,0,3730
18,IN,46580,0,10490
18,IN,46582,0,6370
18,IN,46590,0,2060
18,IN,46601,0,2020
18,IN,46613,0,4760
18,IN,46614,0,14990
18,IN,46615,0,7340
18,IN,46616,0,2750
18,IN,46617,0,4470
18,IN,46619,0,9590
18,IN,46628,0,12260
18,IN,46635,0,3030
18,IN,46637,0,7510
18,IN,46701,0,3550
18,IN,46702,0,1050
18,IN,46703,0,8510
18,IN,46705,0,780
18,IN,46706,0,9290
18,IN,46710,0,2200
18,IN,46711,0,3050
18,IN,46714,0,7040
18,IN,46721,0,2230
18,IN,46723,0,3710
18,IN,46725,0,11410
18,IN,46730,0,590
18,IN,46731,0,310
18,IN,46732,0,1440
18,IN,46733,0,8910
18,IN,46737,0,3470
18,IN,46738,0,3770
18,IN,46740,0,1510
18,IN,46741,0,1730
18,IN,46742,0,1600
18,IN,46743,0,1070
18,IN,46745,0,930
18,IN,46746,0,1850
18,IN,46747,0,1180
18,IN,46748,0,3070
18,IN,46750,0,12360
18,IN,46755,0,7270
18,IN,46759,0,270
18,IN,46760,0,620
18,IN,46761,0,5250
18,IN,46763,0,810
18,IN,46764,0,680
18,IN,46765,0,2540
18,IN,46766,0,270
18,IN,46767,0,3790
18,IN,46770,0,1280
18,IN,46772,0,1190
18,IN,46773,0,1780
18,IN,46774,0,8250
18,IN,46776,0,750
18,IN,46777,0,3050
18,IN,46779,0,940
18,IN,46781,0,430
18,IN,46783,0,3240
18,IN,46784,0,1080
18,IN,46785,0,700
18,IN,46787,0,1780
18,IN,46788,0,1450
18,IN,46791,0,430
18,IN,46792,0,1860
18,IN,46793,0,2040
18,IN,46794,0,630
18,IN,46795,0,2780
18,IN,46797,0,1740
18,IN,46798,0,670
18,IN,46802,0,4390
18,IN,46803,0,3740
18,IN,46804,0,14350
18,IN,46805,0,9940
18,IN,46806,0,10030
18,IN,46807,0,7560
18,IN,46808,0,9320
18,IN,46809,0,4520
18,IN,46814,0,6350
18,IN,46815,0,13300
18,IN,46816,0,7940
18,IN,46818,0,9470
18,IN,46819,0,4430
18,IN,46825,0,14720
18,IN,46835,0,17890
18,IN,46845,0,11520
18,IN,46901,0,17400
18,IN,46902,0,17500
18,IN,46910,0,1520
18,IN,46911,0,630
18,IN,46913,0,600
18,IN,46914,0,910
18,IN,46915,0,330
18,IN,46917,0,780
18,IN,46919,0,1020
18,IN,46920,0,490
18,IN,46923,0,3740
18,IN,46926,0,790
18,IN,46928,0,2160
18,IN,46929,0,1470
18,IN,46932,0,1600
18,IN,46933,0,3100
18,IN,46936,0,2730
18,IN,46938,0,1430
18,IN,46939,0,900
18,IN,46940,0,1100
18,IN,46941,0,550
18,IN,46943,0,120
18,IN,46947,0,13030
18,IN,46950,0,340
18,IN,46951,0,970
18,IN,46952,0,9120
18,IN,46953,0,8980
18,IN,46960,0,520
18,IN,46962,0,4070
18,IN,46970,0,10790
18,IN,46974,0,780
18,IN,46975,0,6320
18,IN,46978,0,970
18,IN,46979,0,2290
18,IN,46982,0,1200
18,IN,46985,0,610
18,IN,46986,0,870
18,IN,46988,0,360
18,IN,46989,0,1560
18,IN,46990,0,360
18,IN,46991,0,780
18,IN,46992,0,7730
18,IN,46994,0,1220
18,IN,46996,0,3140
18,IN,47001,0,5110
18,IN,47003,0,400
18,IN,47006,0,5840
18,IN,47010,0,110
18,IN,47011,0,420
18,IN,47012,0,4710
18,IN,47016,0,430
18,IN,47017,0,280
18,IN,47018,0,2000
18,IN,47020,0,440
18,IN,47022,0,1530
18,IN,47023,0,780
18,IN,47024,0,1220
18,IN,47025,0,10990
18,IN,47030,0,670
18,IN,47031,0,2450
18,IN,47032,0,1730
18,IN,47036,0,530
18,IN,47037,0,1930
18,IN,47038,0,500
18,IN,47040,0,2430
18,IN,47041,0,2910
18,IN,47042,0,1930
18,IN,47043,0,2250
18,IN,47060,0,3270
18,IN,47102,0,2780
18,IN,47106,0,2230
18,IN,47108,0,960
18,IN,47110,0,190
18,IN,47111,0,7310
18,IN,47112,0,7760
18,IN,47114,0,200
18,IN,47115,0,1090
18,IN,47116,0,330
18,IN,47117,0,1990
18,IN,47118,0,1390
18,IN,47119,0,5690
18,IN,47120,0,410
18,IN,47122,0,5130
18,IN,47124,0,2230
18,IN,47125,0,710
18,IN,47126,0,1950
18,IN,47129,0,9730
18,IN,47130,0,22890
18,IN,47135,0,580
18,IN,47136,0,2200
18,IN,47137,0,580
18,IN,47138,0,1930
18,IN,47140,0,1170
18,IN,47141,0,770
18,IN,47142,0,380
18,IN,47143,0,1640
18,IN,47145,0,860
18,IN,47147,0,410
18,IN,47150,0,23330
18,IN,47161,0,1650
18,IN,47162,0,440
18,IN,47163,0,700
18,IN,47164,0,1650
18,IN,47165,0,2610
18,IN,47166,0,640
18,IN,47167,0,6880
18,IN,47170,0,6500
18,IN,47172,0,8760
18,IN,47175,0,390
18,IN,47177,0,590
18,IN,47201,0,21800
18,IN,47203,0,13150
18,IN,47220,0,2510
18,IN,47223,0,640
18,IN,47224,0,220
18,IN,47227,0,720
18,IN,47229,0,1500
18,IN,47230,0,870
18,IN,47231,0,520
18,IN,47232,0,1190
18,IN,47234,0,680
18,IN,47235,0,820
18,IN,47240,0,10270
18,IN,47243,0,2320
18,IN,47244,0,340
18,IN,47246,0,1940
18,IN,47250,0,10340
18,IN,47260,0,870
18,IN,47264,0,610
18,IN,47265,0,9360
18,IN,47270,0,330
18,IN,47272,0,940
18,IN,47273,0,890
18,IN,47274,0,15260
18,IN,47281,0,720
18,IN,47283,0,1650
18,IN,47302,0,11670
18,IN,47303,0,9720
18,IN,47304,0,14040
18,IN,47305,0,1430
18,IN,47320,0,1920
18,IN,47325,0,320
18,IN,47326,0,800
18,IN,47327,0,1980
18,IN,47330,0,2530
18,IN,47331,0,9640
18,IN,47334,0,1500
18,IN,47336,0,1600
18,IN,47338,0,1240
18,IN,47339,0,300
18,IN,47340,0,1350
18,IN,47341,0,970
18,IN,47342,0,1210
18,IN,47345,0,620
18,IN,47346,0,1880
18,IN,47348,0,4410
18,IN,47352,0,440
18,IN,47353,0,2620
18,IN,47354,0,490
18,IN,47355,0,1260
18,IN,47356,0,2750
18,IN,47357,0,580
18,IN,47358,0,440
18,IN,47359,0,1370
18,IN,47360,0,670
18,IN,47362,0,12270
18,IN,47368,0,1270
18,IN,47369,0,580
18,IN,47371,0,5630
18,IN,47373,0,980
18,IN,47374,0,19930
18,IN,47380,0,900
18,IN,47383,0,1300
18,IN,47384,0,990
18,IN,47385,0,730
18,IN,47386,0,580
18,IN,47387,0,310
18,IN,47390,0,2330
18,IN,47393,0,650
18,IN,47394,0,3820
18,IN,47396,0,3510
18,IN,47401,0,17710
18,IN,47403,0,15450
18,IN,47404,0,9530
18,IN,47406,0,210
18,IN,47408,0,8180
18,IN,47421,0,12600
18,IN,47424,0,4070
18,IN,47427,0,440
18,IN,47429,0,3580
18,IN,47431,0,580
18,IN,47432,0,2180
18,IN,47433,0,1850
18,IN,47436,0,720
18,IN,47438,0,1880
18,IN,47441,0,4040
18,IN,47443,0,510
18,IN,47446,0,4300
18,IN,47448,0,3890
18,IN,47449,0,240
18,IN,47451,0,600
18,IN,47452,0,2190
18,IN,47453,0,180
18,IN,47454,0,3230
18,IN,47456,0,540
18,IN,47459,0,1580
18,IN,47460,0,5270
18,IN,47462,0,2190
18,IN,47465,0,300
18,IN,47468,0,630
18,IN,47469,0,860
18,IN,47470,0,730
18,IN,47471,0,1190
18,IN,47501,0,8260
18,IN,47512,0,1590
18,IN,47513,0,970
18,IN,47514,0,160
18,IN,47515,0,390
18,IN,47516,0,620
18,IN,47519,0,250
18,IN,47520,0,1400
18,IN,47521,0,490
18,IN,47522,0,90
18,IN,47523,0,1610
18,IN,47524,0,230
18,IN,47525,0,170
18,IN,47527,0,960
18,IN,47528,0,310
18,IN,47529,0,440
18,IN,47531,0,450
18,IN,47532,0,2360
18,IN,47537,0,420
18,IN,47541,0,640
18,IN,47542,0,4950
18,IN,47546,0,11200
18,IN,47550,0,390
18,IN,47551,0,250
18,IN,47553,0,3860
18,IN,47557,0,640
18,IN,47558,0,1930
18,IN,47561,0,680
18,IN,47562,0,2000
18,IN,47564,0,660
18,IN,47567,0,2650
18,IN,47568,0,380
18,IN,47575,0,560
18,IN,47576,0,170
18,IN,47577,0,500
18,IN,47578,0,340
18,IN,47579,0,1370
18,IN,47580,0,150
18,IN,47581,0,1620
18,IN,47585,0,210
18,IN,47586,0,5430
18,IN,47588,0,320
18,IN,47590,0,370
18,IN,47591,0,11380
18,IN,47597,0,490
18,IN,47598,0,1490
18,IN,47601,0,6550
18,IN,47610,0,2590
18,IN,47611,0,560
18,IN,47612,0,420
18,IN,47613,0,1240
18,IN,47615,0,710
18,IN,47616,0,130
18,IN,47619,0,770
18,IN,47620,0,6350
18,IN,47630,0,17020
18,IN,47631,0,910
18,IN,47633,0,1270
18,IN,47634,0,1000
18,IN,47635,0,2450
18,IN,47637,0,690
18,IN,47638,0,1740
18,IN,47639,0,2270
18,IN,47640,0,450
18,IN,47648,0,2160
18,IN,47649,0,660
18,IN,47660,0,2160
18,IN,47665,0,1720
18,IN,47666,0,720
18,IN,47670,0,5910
18,IN,47708,0,290
18,IN,47710,0,8300
18,IN,47711,0,15380
18,IN,47712,0,11290
18,IN,47713,0,4400
18,IN,47714,0,15440
18,IN,47715,0,14150
18,IN,47720,0,8270
18,IN,47725,0,8430
18,IN,47802,0,14570
18,IN,47803,0,9950
18,IN,47804,0,4660
18,IN,47805,0,6210
18,IN,47807,0,4290
18,IN,47832,0,460
18,IN,47833,0,470
18,IN,47834,0,8570
18,IN,47837,0,520
18,IN,47838,0,950
18,IN,47840,0,700
18,IN,47841,0,940
18,IN,47842,0,4340
18,IN,47846,0,300
18,IN,47847,0,460
18,IN,47848,0,720
18,IN,47849,0,220
18,IN,47850,0,1100
18,IN,47854,0,320
18,IN,47858,0,290
18,IN,47859,0,450
18,IN,47860,0,120
18,IN,47861,0,280
18,IN,47862,0,720
18,IN,47866,0,190
18,IN,47868,0,1180
18,IN,47872,0,3180
18,IN,47874,0,1530
18,IN,47879,0,1380
18,IN,47882,0,3750
18,IN,47885,0,4080
18,IN,47901,0,1820
18,IN,47904,0,7650
18,IN,47905,0,19900
18,IN,47906,0,20830
18,IN,47909,0,19750
18,IN,47917,0,160
18,IN,47918,0,2750
18,IN,47920,0,1210
18,IN,47921,0,460
18,IN,47922,0,680
18,IN,47923,0,1760
18,IN,47926,0,490
18,IN,47928,0,850
18,IN,47929,0,430
18,IN,47930,0,520
18,IN,47932,0,2530
18,IN,47933,0,13340
18,IN,47940,0,750
18,IN,47942,0,330
18,IN,47943,0,450
18,IN,47944,0,1710
18,IN,47946,0,910
18,IN,47948,0,650
18,IN,47949,0,640
18,IN,47950,0,390
18,IN,47951,0,1030
18,IN,47952,0,1200
18,IN,47954,0,1000
18,IN,47955,0,470
18,IN,47957,0,750
18,IN,47959,0,1260
18,IN,47960,0,7280
18,IN,47963,0,930
18,IN,47967,0,340
18,IN,47968,0,480
18,IN,47970,0,920
18,IN,47971,0,810
18,IN,47974,0,540
18,IN,47975,0,360
18,IN,47977,0,1080
18,IN,47978,0,5180
18,IN,47980,0,540
18,IN,47981,0,410
18,IN,47987,0,1760
18,IN,47989,0,530
18,IN,47990,0,770
18,IN,47991,0,500
18,IN,47992,0,690
18,IN,47993,0,1740
18,IN,47994,0,290
18,IN,47995,0,790
18,IN,99999,0,24920
19,IA,0,0,1434900
19,IA,50001,0,290
19,IA,50002,0,580
19,IA,50003,0,3460
19,IA,50005,0,340
19,IA,50006,0,730
19,IA,50007,0,240
19,IA,50008,0,350
19,IA,50009,0,9030
19,IA,50010,0,13660
19,IA,50014,0,10240
19,IA,50020,0,660
19,IA,50021,0,12870
19,IA,50022,0,3900
19,IA,50023,0,15800
19,IA,50025,0,1470
19,IA,50026,0,240
19,IA,50027,0,140
19,IA,50028,0,730
19,IA,50029,0,270
19,IA,50034,0,190
19,IA,50035,0,2930
19,IA,50036,0,7810
19,IA,50039,0,170
19,IA,50042,0,150
19,IA,50044,0,390
19,IA,50046,0,710
19,IA,50047,0,2790
19,IA,50048,0,400
19,IA,50049,0,2880
19,IA,50050,0,330
19,IA,50051,0,130
19,IA,50054,0,1590
19,IA,50055,0,440
19,IA,50056,0,640
19,IA,50058,0,820
19,IA,50060,0,1080
19,IA,50061,0,900
19,IA,50062,0,250
19,IA,50063,0,1280
19,IA,50065,0,200
19,IA,50066,0,130
19,IA,50067,0,130
19,IA,50068,0,150
19,IA,50069,0,480
19,IA,50070,0,700
19,IA,50071,0,410
19,IA,50072,0,1200
19,IA,50073,0,600
19,IA,50074,0,170
19,IA,50075,0,400
19,IA,50076,0,660
19,IA,50103,0,180
19,IA,50105,0,580
19,IA,50106,0,480
19,IA,50107,0,460
19,IA,50108,0,190
19,IA,50109,0,1390
19,IA,50111,0,6070
19,IA,50112,0,4830
19,IA,50115,0,1240
19,IA,50116,0,130
19,IA,50117,0,90
19,IA,50118,0,390
19,IA,50119,0,210
19,IA,50120,0,150
19,IA,50122,0,630
19,IA,50123,0,340
19,IA,50124,0,1760
19,IA,50125,0,9020
19,IA,50126,0,3090
19,IA,50128,0,140
19,IA,50129,0,2380
19,IA,50130,0,770
19,IA,50131,0,9770
19,IA,50132,0,160
19,IA,50133,0,210
19,IA,50134,0,320
19,IA,50135,0,780
19,IA,50136,0,190
19,IA,50138,0,5280
19,IA,50139,0,550
19,IA,50140,0,890
19,IA,50141,0,250
19,IA,50143,0,290
19,IA,50144,0,1160
19,IA,50146,0,220
19,IA,50147,0,160
19,IA,50148,0,170
19,IA,50149,0,390
19,IA,50150,0,380
19,IA,50151,0,310
19,IA,50153,0,360
19,IA,50154,0,220
19,IA,50155,0,100
19,IA,50156,0,2140
19,IA,50157,0,350
19,IA,50158,0,14030
19,IA,50161,0,890
19,IA,50162,0,540
19,IA,50164,0,290
19,IA,50166,0,670
19,IA,50167,0,340
19,IA,50168,0,390
19,IA,50169,0,1210
19,IA,50170,0,1320
19,IA,50171,0,1270
19,IA,50173,0,330
19,IA,50174,0,590
19,IA,50201,0,4000
19,IA,50206,0,230
19,IA,50207,0,1080
19,IA,50208,0,8840
19,IA,50210,0,830
19,IA,50211,0,5980
19,IA,50212,0,1490
19,IA,50213,0,3190
19,IA,50214,0,380
19,IA,50216,0,1240
19,IA,50217,0,250
19,IA,50219,0,6040
19,IA,50220,0,3990
19,IA,50222,0,220
19,IA,50223,0,170
19,IA,50225,0,1310
19,IA,50226,0,2490
19,IA,50228,0,1120
19,IA,50229,0,500
19,IA,50230,0,480
19,IA,50232,0,220
19,IA,50233,0,620
19,IA,50234,0,260
19,IA,50235,0,200
19,IA,50236,0,720
19,IA,50237,0,1470
19,IA,50238,0,500
19,IA,50240,0,1070
19,IA,50242,0,180
19,IA,50244,0,880
19,IA,50246,0,300
19,IA,50247,0,1110
19,IA,50248,0,2170
19,IA,50249,0,550
19,IA,50250,0,1000
19,IA,50251,0,630
19,IA,50252,0,170
19,IA,50254,0,120
19,IA,50256,0,230
19,IA,50257,0,420
19,IA,50258,0,360
19,IA,50261,0,1130
19,IA,50262,0,180
19,IA,50263,0,8650
19,IA,50264,0,200
19,IA,50265,0,16960
19,IA,50266,0,16700
19,IA,50268,0,380
19,IA,50271,0,290
19,IA,50273,0,3700
19,IA,50274,0,170
19,IA,50275,0,220
19,IA,50276,0,1020
19,IA,50277,0,220
19,IA,50278,0,360
19,IA,50309,0,3860
19,IA,50310,0,15960
19,IA,50311,0,6300
19,IA,50312,0,7890
19,IA,50313,0,7910
19,IA,50314,0,5100
19,IA,50315,0,17440
19,IA,50316,0,6950
19,IA,50317,0,17480
19,IA,50320,0,9810
19,IA,50321,0,3940
19,IA,50322,0,16520
19,IA,50323,0,6150
19,IA,50324,0,2750
19,IA,50325,0,8510
19,IA,50327,0,5300
19,IA,50401,0,13730
19,IA,50420,0,170
19,IA,50421,0,1500
19,IA,50423,0,1320
19,IA,50424,0,710
19,IA,50428,0,4640
19,IA,50430,0,240
19,IA,50433,0,100
19,IA,50434,0,220
19,IA,50435,0,350
19,IA,50436,0,2640
19,IA,50438,0,1930
19,IA,50439,0,120
19,IA,50440,0,200
19,IA,50441,0,2450
19,IA,50444,0,170
19,IA,50446,0,240
19,IA,50447,0,470
19,IA,50448,0,310
19,IA,50449,0,330
19,IA,50450,0,1380
19,IA,50451,0,250
19,IA,50452,0,340
19,IA,50453,0,280
19,IA,50455,0,130
19,IA,50456,0,810
19,IA,50457,0,170
19,IA,50458,0,890
19,IA,50459,0,1490
19,IA,50460,0,150
19,IA,50461,0,2600
19,IA,50464,0,300
19,IA,50466,0,750
19,IA,50468,0,760
19,IA,50469,0,710
19,IA,50470,0,120
19,IA,50471,0,300
19,IA,50472,0,1040
19,IA,50473,0,130
19,IA,50475,0,760
19,IA,50476,0,370
19,IA,50477,0,140
19,IA,50478,0,430
19,IA,50479,0,310
19,IA,50480,0,450
19,IA,50482,0,440
19,IA,50483,0,380
19,IA,50484,0,190
19,IA,50501,0,12300
19,IA,50510,0,500
19,IA,50511,0,3560
19,IA,50514,0,650
19,IA,50515,0,130
19,IA,50516,0,350
19,IA,50517,0,460
19,IA,50518,0,130
19,IA,50519,0,270
19,IA,50522,0,350
19,IA,50523,0,280
19,IA,50524,0,250
19,IA,50525,0,1650
19,IA,50528,0,170
19,IA,50529,0,420
19,IA,50530,0,510
19,IA,50531,0,100
19,IA,50532,0,420
19,IA,50533,0,1690
19,IA,50535,0,440
19,IA,50536,0,1950
19,IA,50538,0,270
19,IA,50539,0,230
19,IA,50540,0,450
19,IA,50541,0,360
19,IA,50542,0,410
19,IA,50543,0,690
19,IA,50544,0,220
19,IA,50545,0,110
19,IA,50546,0,180
19,IA,50548,0,2730
19,IA,50554,0,760
19,IA,50556,0,140
19,IA,50557,0,350
19,IA,50558,0,300
19,IA,50559,0,170
19,IA,50560,0,250
19,IA,50561,0,250
19,IA,50562,0,220
19,IA,50563,0,1180
19,IA,50565,0,190
19,IA,50566,0,200
19,IA,50568,0,630
19,IA,50569,0,360
19,IA,50570,0,100
19,IA,50571,0,170
19,IA,50574,0,1040
19,IA,50575,0,390
19,IA,50576,0,190
19,IA,50577,0,190
19,IA,50578,0,280
19,IA,50579,0,1110
19,IA,50581,0,400
19,IA,50583,0,1290
19,IA,50585,0,520
19,IA,50586,0,140
19,IA,50588,0,6220
19,IA,50590,0,410
19,IA,50591,0,140
19,IA,50594,0,130
19,IA,50595,0,4170
19,IA,50597,0,640
19,IA,50598,0,460
19,IA,50599,0,180
19,IA,50601,0,1120
19,IA,50602,0,720
19,IA,50603,0,270
19,IA,50604,0,790
19,IA,50606,0,370
19,IA,50607,0,230
19,IA,50609,0,210
19,IA,50611,0,170
19,IA,50612,0,160
19,IA,50613,0,17880
19,IA,50616,0,4570
19,IA,50619,0,1060
19,IA,50621,0,650
19,IA,50622,0,1520
19,IA,50624,0,850
19,IA,50625,0,450
19,IA,50626,0,760
19,IA,50627,0,1460
19,IA,50628,0,540
19,IA,50629,0,1000
19,IA,50630,0,750
19,IA,50632,0,480
19,IA,50633,0,150
19,IA,50635,0,720
19,IA,50636,0,890
19,IA,50638,0,1520
19,IA,50641,0,650
19,IA,50642,0,230
19,IA,50643,0,1350
19,IA,50644,0,4060
19,IA,50645,0,520
19,IA,50647,0,930
19,IA,50648,0,1860
19,IA,50650,0,360
19,IA,50651,0,1710
19,IA,50653,0,280
19,IA,50654,0,230
19,IA,50655,0,370
19,IA,50658,0,1090
19,IA,50659,0,2590
19,IA,50660,0,590
19,IA,50662,0,3030
19,IA,50665,0,1300
19,IA,50666,0,460
19,IA,50667,0,390
19,IA,50668,0,570
19,IA,50669,0,1100
19,IA,50670,0,950
19,IA,50671,0,120
19,IA,50672,0,250
19,IA,50674,0,1600
19,IA,50675,0,1090
19,IA,50676,0,890
19,IA,50677,0,5230
19,IA,50680,0,530
19,IA,50681,0,210
19,IA,50682,0,690
19,IA,50701,0,14420
19,IA,50702,0,9850
19,IA,50703,0,8240
19,IA,50707,0,3800
19,IA,50801,0,4300
19,IA,50830,0,700
19,IA,50833,0,1020
19,IA,50836,0,160
19,IA,50837,0,150
19,IA,50840,0,200
19,IA,50841,0,1250
19,IA,50843,0,250
19,IA,50845,0,310
19,IA,50846,0,510
19,IA,50848,0,130
19,IA,50849,0,1290
19,IA,50851,0,900
19,IA,50853,0,300
19,IA,50854,0,980
19,IA,50857,0,120
19,IA,50858,0,320
19,IA,50859,0,260
19,IA,50860,0,110
19,IA,50861,0,120
19,IA,50864,0,860
19,IA,51001,0,930
19,IA,51002,0,1280
19,IA,51003,0,760
19,IA,51004,0,490
19,IA,51005,0,650
19,IA,51006,0,470
19,IA,51007,0,360
19,IA,51010,0,210
19,IA,51012,0,3070
19,IA,51014,0,250
19,IA,51016,0,580
19,IA,51018,0,170
19,IA,51019,0,360
19,IA,51020,0,270
19,IA,51022,0,350
19,IA,51023,0,1330
19,IA,51024,0,1010
19,IA,51025,0,940
19,IA,51026,0,390
19,IA,51027,0,510
19,IA,51028,0,940
19,IA,51029,0,130
19,IA,51030,0,800
19,IA,51031,0,5970
19,IA,51033,0,210
19,IA,51034,0,810
19,IA,51035,0,770
19,IA,51036,0,320
19,IA,51037,0,160
19,IA,51038,0,750
19,IA,51039,0,1130
19,IA,51040,0,1630
19,IA,51041,0,2830
19,IA,51044,0,100
19,IA,51046,0,740
19,IA,51047,0,300
19,IA,51048,0,260
19,IA,51049,0,230
19,IA,51050,0,1240
19,IA,51052,0,450
19,IA,51053,0,530
19,IA,51054,0,2380
19,IA,51055,0,620
19,IA,51056,0,210
19,IA,51058,0,460
19,IA,51060,0,270
19,IA,51061,0,200
19,IA,51062,0,270
19,IA,51063,0,490
19,IA,51101,0,340
19,IA,51103,0,7440
19,IA,51104,0,10350
19,IA,51105,0,4110
19,IA,51106,0,12790
19,IA,51108,0,2750
19,IA,51109,0,1480
19,IA,51201,0,2860
19,IA,51230,0,220
19,IA,51231,0,120
19,IA,51232,0,390
19,IA,51234,0,570
19,IA,51235,0,450
19,IA,51237,0,760
19,IA,51238,0,570
19,IA,51239,0,1410
19,IA,51240,0,770
19,IA,51241,0,860
19,IA,51243,0,350
19,IA,51245,0,590
19,IA,51246,0,1620
19,IA,51247,0,2190
19,IA,51248,0,810
19,IA,51249,0,1630
19,IA,51250,0,3360
19,IA,51301,0,6150
19,IA,51331,0,600
19,IA,51333,0,240
19,IA,51334,0,3370
19,IA,51338,0,450
19,IA,51342,0,550
19,IA,51343,0,140
19,IA,51345,0,170
19,IA,51346,0,1140
19,IA,51347,0,710
19,IA,51350,0,210
19,IA,51351,0,2270
19,IA,51354,0,470
19,IA,51355,0,550
19,IA,51357,0,300
19,IA,51358,0,600
19,IA,51360,0,4180
19,IA,51364,0,320
19,IA,51365,0,170
19,IA,51366,0,180
19,IA,51401,0,6110
19,IA,51430,0,370
19,IA,51431,0,190
19,IA,51433,0,300
19,IA,51436,0,440
19,IA,51439,0,410
19,IA,51440,0,180
19,IA,51441,0,150
19,IA,51442,0,4470
19,IA,51443,0,830
19,IA,51445,0,1370
19,IA,51446,0,250
19,IA,51448,0,270
19,IA,51449,0,950
19,IA,51450,0,810
19,IA,51453,0,300
19,IA,51454,0,630
19,IA,51455,0,1030
19,IA,51458,0,630
19,IA,51461,0,550
19,IA,51462,0,480
19,IA,51463,0,260
19,IA,51465,0,330
19,IA,51466,0,480
19,IA,51467,0,290
19,IA,51501,0,15750
19,IA,51503,0,16920
19,IA,51510,0,1620
19,IA,51521,0,1000
19,IA,51523,0,160
19,IA,51525,0,550
19,IA,51526,0,850
19,IA,51527,0,270
19,IA,51528,0,400
19,IA,51529,0,780
19,IA,51530,0,390
19,IA,51531,0,350
19,IA,51532,0,290
19,IA,51533,0,380
19,IA,51534,0,4010
19,IA,51535,0,830
19,IA,51536,0,210
19,IA,51537,0,3140
19,IA,51540,0,190
19,IA,51541,0,160
19,IA,51542,0,480
19,IA,51543,0,210
19,IA,51544,0,290
19,IA,51545,0,140
19,IA,51546,0,1290
19,IA,51548,0,200
19,IA,51549,0,220
19,IA,51551,0,840
19,IA,51552,0,120
19,IA,51553,0,450
19,IA,51555,0,2310
19,IA,51556,0,180
19,IA,51557,0,370
19,IA,51558,0,220
19,IA,51559,0,850
19,IA,51560,0,940
19,IA,51561,0,710
19,IA,51562,0,240
19,IA,51563,0,320
19,IA,51564,0,210
19,IA,51565,0,250
19,IA,51566,0,3120
19,IA,51570,0,510
19,IA,51571,0,310
19,IA,51572,0,160
19,IA,51573,0,490
19,IA,51575,0,820
19,IA,51576,0,970
19,IA,51577,0,520
19,IA,51579,0,1060
19,IA,51601,0,2560
19,IA,51631,0,160
19,IA,51632,0,2690
19,IA,51636,0,170
19,IA,51638,0,560
19,IA,51639,0,380
19,IA,51640,0,700
19,IA,51645,0,110
19,IA,51646,0,360
19,IA,51649,0,160
19,IA,51650,0,150
19,IA,51652,0,760
19,IA,51653,0,580
19,IA,51654,0,220
19,IA,52001,0,20130
19,IA,52002,0,8040
19,IA,52003,0,7170
19,IA,52031,0,2370
19,IA,52032,0,690
19,IA,52033,0,1530
19,IA,52035,0,440
19,IA,52037,0,550
19,IA,52038,0,210
19,IA,52039,0,560
19,IA,52040,0,2920
19,IA,52041,0,710
19,IA,52042,0,730
19,IA,52043,0,1090
19,IA,52045,0,1190
19,IA,52046,0,1070
19,IA,52047,0,250
19,IA,52048,0,150
19,IA,52049,0,570
19,IA,52050,0,230
19,IA,52052,0,1430
19,IA,52053,0,510
19,IA,52054,0,480
19,IA,52057,0,3790
19,IA,52060,0,4040
19,IA,52064,0,390
19,IA,52065,0,440
19,IA,52068,0,2040
19,IA,52069,0,710
19,IA,52070,0,530
19,IA,52072,0,190
19,IA,52073,0,740
19,IA,52074,0,130
19,IA,52076,0,960
19,IA,52077,0,170
19,IA,52078,0,410
19,IA,52079,0,370
19,IA,52101,0,5970
19,IA,52132,0,830
19,IA,52133,0,250
19,IA,52134,0,130
19,IA,52135,0,390
19,IA,52136,0,2830
19,IA,52140,0,240
19,IA,52141,0,620
19,IA,52142,0,580
19,IA,52144,0,600
19,IA,52146,0,440
19,IA,52147,0,460
19,IA,52151,0,990
19,IA,52154,0,490
19,IA,52155,0,570
19,IA,52156,0,310
19,IA,52157,0,850
19,IA,52159,0,1050
19,IA,52160,0,370
19,IA,52161,0,650
19,IA,52162,0,1460
19,IA,52165,0,460
19,IA,52169,0,200
19,IA,52170,0,230
